region_country,category,parameter,mode,powertrain,year,unit,value,Aggregate group
Austria,Historical,EV stock share,Cars,EV,2012,percent,0.033,Other
Belgium,Historical,EV stock share,Cars,EV,2013,percent,0.033,Other
Colombia,Historical,EV sales share,Cars,EV,2016,percent,0.033,Other
Italy,Historical,EV sales share,Cars,EV,2012,percent,0.033,Other
New Zealand,Historical,EV sales share,Cars,EV,2012,percent,0.033,Other
Korea,Historical,EV stock share,Cars,EV,2015,percent,0.033,Other
Finland,Historical,EV stock share,Cars,EV,2014,percent,0.032,Other
North America,Historical,EV stock share,Cars,EV,2012,percent,0.032,Aggregate_sales_stock
China,Historical,EV stock share,Cars,EV,2013,percent,0.031,Other
India,Historical,EV sales share,Cars,EV,2017,percent,0.031,Other
Rest of the world,Historical,Oil displacement Mbd,Cars,EV,2022,Million barrels per day,0.03,Other
Rest of the world,Projection-STEPS,Oil displacement Mbd,Cars,EV,2022,Million barrels per day,0.03,Other
USA,Historical,Oil displacement Mbd,Cars,EV,2018,Million barrels per day,0.03,Other
India,Historical,EV sales share,Cars,EV,2018,percent,0.03,Other
Israel,Historical,EV stock share,Cars,EV,2012,percent,0.03,Other
New Zealand,Historical,EV stock share,Cars,EV,2015,percent,0.03,Other
Rest of the world,Historical,EV stock share,Cars,EV,2018,percent,0.03,Other
Turkiye,Historical,EV sales share,Cars,EV,2015,percent,0.03,Other
Romania,Historical,EV sales share,Cars,EV,2015,percent,0.03,Other
Africa,Historical,EV sales share,Cars,EV,2020,percent,0.029,Aggregate_sales_stock
Australia,Historical,EV sales share,Cars,EV,2012,percent,0.029,Other
Costa Rica,Historical,EV sales share,Cars,EV,2015,percent,0.029,Other
France,Historical,EV stock share,Cars,EV,2012,percent,0.029,Other
Greece,Historical,EV stock share,Cars,EV,2019,percent,0.029,Other
India,Historical,EV stock share,Cars,EV,2020,percent,0.029,Other
Portugal,Historical,EV stock share,Cars,EV,2014,percent,0.029,Other
India,Projection-STEPS,EV stock share,Cars,EV,2020,percent,0.029,Other
Central and South America,Historical,EV sales share,Cars,EV,2017,percent,0.028,Other
Germany,Historical,EV stock share,Cars,EV,2013,percent,0.028,Other
Mexico,Historical,EV stock share,Cars,EV,2019,percent,0.028,Other
South Africa,Historical,EV stock share,Cars,EV,2022,percent,0.028,Other
Sweden,Historical,EV stock share,Cars,EV,2012,percent,0.028,Other
Switzerland,Historical,EV stock share,Cars,EV,2012,percent,0.028,Other
Australia,Historical,EV stock share,Cars,EV,2015,percent,0.027,Other
Canada,Historical,EV stock share,Cars,EV,2013,percent,0.027,Other
Colombia,Historical,EV stock share,Cars,EV,2018,percent,0.027,Other
Japan,Historical,EV stock share,Cars,EV,2011,percent,0.027,Other
Portugal,Historical,EV stock share,Cars,EV,2013,percent,0.027,Other
United Kingdom,Historical,EV stock share,Cars,EV,2013,percent,0.027,Other
World,Historical,Oil displacement Mbd,Cars,EV,2015,Million barrels per day,0.026,_World
Africa,Historical,EV sales share,Cars,EV,2019,percent,0.026,Aggregate_sales_stock
Africa,Historical,EV stock share,Cars,EV,2023,percent,0.026,Aggregate_sales_stock
India,Historical,EV sales share,Cars,EV,2016,percent,0.026,Other
Russia,Historical,EV sales share,Cars,EV,2016,percent,0.026,Other
Spain,Historical,EV stock share,Cars,EV,2015,percent,0.026,Other
Asia Pacific,Historical,EV stock share,Cars,EV,2012,percent,0.025,Aggregate_sales_stock
Finland,Historical,EV sales share,Cars,EV,2011,percent,0.025,Other
Netherlands,Historical,EV sales share,Cars,EV,2010,percent,0.025,Other
China,Historical,Oil displacement Mbd,Cars,EV,2017,Million barrels per day,0.024,Other
Europe,Historical,Oil displacement Mbd,Cars,EV,2019,Million barrels per day,0.024,Aggregate_sales_stock
Central and South America,Historical,EV stock share,Cars,EV,2020,percent,0.024,Other
Colombia,Historical,EV sales share,Cars,EV,2015,percent,0.024,Other
India,Historical,EV sales share,Cars,EV,2019,percent,0.024,Other
Israel,Historical,EV sales share,Cars,EV,2015,percent,0.024,Other
India,Historical,Battery demand,Cars,EV,2019,GWh,0.023,Other
Brazil,Historical,EV sales share,Cars,EV,2017,percent,0.023,Other
Denmark,Historical,EV stock share,Cars,EV,2011,percent,0.023,Other
Portugal,Historical,EV stock share,Cars,EV,2012,percent,0.023,Other
South Africa,Historical,EV stock share,Cars,EV,2021,percent,0.023,Other
Korea,Historical,EV sales share,Cars,EV,2011,percent,0.023,Other
Africa,Historical,EV sales share,Cars,EV,2016,percent,0.022,Aggregate_sales_stock
Austria,Historical,EV stock share,Cars,EV,2011,percent,0.022,Other
Belgium,Historical,EV stock share,Cars,EV,2012,percent,0.022,Other
Chile,Historical,EV stock share,Cars,EV,2020,percent,0.022,Other
India,Historical,EV stock share,Cars,EV,2018,percent,0.022,Other
India,Historical,EV stock share,Cars,EV,2019,percent,0.022,Other
Israel,Historical,EV sales share,Cars,EV,2014,percent,0.022,Other
Israel,Historical,EV sales share,Cars,EV,2016,percent,0.022,Other
Italy,Historical,EV stock share,Cars,EV,2016,percent,0.022,Other
New Zealand,Historical,EV sales share,Cars,EV,2011,percent,0.022,Other
Rest of the world,Historical,EV sales share,Cars,EV,2014,percent,0.022,Other
Russia,Historical,EV stock share,Cars,EV,2023,percent,0.022,Other
India,Historical,EV sales share,Cars,EV,2010,percent,0.021,Other
India,Historical,EV stock share,Cars,EV,2017,percent,0.021,Other
Malaysia,Historical,EV sales share,Cars,EV,2016,percent,0.021,Other
Poland,Historical,EV stock share,Cars,EV,2018,percent,0.021,Other
World,Historical,EV stock share,Cars,EV,2012,percent,0.021,_World
USA,Historical,Oil displacement Mbd,Cars,EV,2017,Million barrels per day,0.02,Other
Brazil,Historical,EV sales share,Cars,EV,2018,percent,0.02,Other
Mexico,Historical,EV stock share,Cars,EV,2018,percent,0.02,Other
Rest of the world,Historical,Oil displacement Mbd,Cars,EV,2021,Million barrels per day,0.019,Other
Rest of the world,Projection-STEPS,Oil displacement Mbd,Cars,EV,2021,Million barrels per day,0.019,Other
Chile,Historical,EV sales share,Cars,EV,2015,percent,0.019,Other
China,Historical,EV stock share,Cars,EV,2012,percent,0.019,Other
Iceland,Historical,EV stock share,Cars,EV,2012,percent,0.019,Other
Malaysia,Historical,EV stock share,Cars,EV,2016,percent,0.019,Other
Middle East and Caspian,Historical,EV stock share,Cars,EV,2022,percent,0.019,Aggregate_sales_stock
Portugal,Historical,EV stock share,Cars,EV,2011,percent,0.019,Other
Rest of the world,Historical,EV sales share,Cars,EV,2012,percent,0.019,Other
Rest of the world,Historical,EV stock share,Cars,EV,2017,percent,0.019,Other
South Africa,Historical,EV stock share,Cars,EV,2020,percent,0.019,Other
Poland,Historical,EV sales share,Cars,EV,2012,percent,0.018,Other
Thailand,Historical,EV sales share,Cars,EV,2017,percent,0.018,Other
India,Historical,Battery demand,Cars,EV,2018,GWh,0.017,Other
Asia Pacific,Historical,EV sales share,Cars,EV,2010,percent,0.017,Aggregate_sales_stock
Brazil,Historical,EV stock share,Cars,EV,2020,percent,0.017,Other
Chile,Historical,EV stock share,Cars,EV,2019,percent,0.017,Other
Europe,Historical,EV stock share,Cars,EV,2012,percent,0.017,Aggregate_sales_stock
Greece,Historical,EV stock share,Cars,EV,2018,percent,0.017,Other
India,Historical,EV sales share,Cars,EV,2015,percent,0.017,Other
Poland,Historical,EV stock share,Cars,EV,2016,percent,0.017,Other
Russia,Historical,EV stock share,Cars,EV,2022,percent,0.017,Other
Turkiye,Historical,EV sales share,Cars,EV,2016,percent,0.017,Other
Turkiye,Historical,EV stock share,Cars,EV,2019,percent,0.017,Other
United Kingdom,Historical,EV stock share,Cars,EV,2012,percent,0.017,Other
Europe,Historical,Oil displacement Mbd,Cars,EV,2018,Million barrels per day,0.016,Aggregate_sales_stock
Costa Rica,Historical,EV stock share,Cars,EV,2017,percent,0.016,Other
Finland,Historical,EV stock share,Cars,EV,2013,percent,0.016,Other
India,Historical,EV sales share,Cars,EV,2013,percent,0.016,Other
South Africa,Historical,EV stock share,Cars,EV,2019,percent,0.016,Other
Spain,Historical,EV stock share,Cars,EV,2014,percent,0.016,Other
Turkiye,Historical,EV sales share,Cars,EV,2012,percent,0.016,Other
USA,Historical,Oil displacement Mbd,Cars,EV,2016,Million barrels per day,0.015,Other
Africa,Historical,EV stock share,Cars,EV,2022,percent,0.015,Aggregate_sales_stock
Chile,Historical,EV sales share,Cars,EV,2016,percent,0.015,Other
EU27,Historical,EV stock share,Cars,EV,2012,percent,0.015,EU27
India,Historical,EV stock share,Cars,EV,2015,percent,0.015,Other
India,Historical,EV stock share,Cars,EV,2016,percent,0.015,Other
Indonesia,Historical,EV stock share,Cars,EV,2021,percent,0.015,Other
Italy,Historical,EV stock share,Cars,EV,2015,percent,0.015,Other
Middle East and Caspian,Historical,EV stock share,Cars,EV,2021,percent,0.015,Aggregate_sales_stock
Netherlands,Historical,EV stock share,Cars,EV,2011,percent,0.015,Other
New Zealand,Historical,EV sales share,Cars,EV,2010,percent,0.015,Other
Portugal,Historical,EV stock share,Cars,EV,2010,percent,0.015,Other
Russia,Historical,EV stock share,Cars,EV,2021,percent,0.015,Other
Korea,Historical,EV stock share,Cars,EV,2014,percent,0.015,Other
Turkiye,Historical,EV sales share,Cars,EV,2017,percent,0.015,Other
World,Historical,Oil displacement Mbd,Cars,EV,2014,Million barrels per day,0.014,_World
India,Historical,Battery demand,Cars,EV,2011,GWh,0.014,Other
Australia,Historical,EV stock share,Cars,EV,2014,percent,0.014,Other
Central and South America,Historical,EV sales share,Cars,EV,2016,percent,0.014,Other
Central and South America,Historical,EV stock share,Cars,EV,2019,percent,0.014,Other
Colombia,Historical,EV sales share,Cars,EV,2014,percent,0.014,Other
Middle East and Caspian,Historical,EV sales share,Cars,EV,2017,percent,0.014,Aggregate_sales_stock
New Zealand,Historical,EV stock share,Cars,EV,2014,percent,0.014,Other
Poland,Historical,EV sales share,Cars,EV,2011,percent,0.014,Other
Poland,Historical,EV stock share,Cars,EV,2017,percent,0.014,Other
South Africa,Historical,EV stock share,Cars,EV,2018,percent,0.014,Other
Africa,Historical,EV sales share,Cars,EV,2015,percent,0.013,Aggregate_sales_stock
Africa,Historical,EV sales share,Cars,EV,2018,percent,0.013,Aggregate_sales_stock
Canada,Historical,EV stock share,Cars,EV,2012,percent,0.013,Other
Costa Rica,Historical,EV stock share,Cars,EV,2016,percent,0.013,Other
India,Historical,EV stock share,Cars,EV,2014,percent,0.013,Other
Middle East and Caspian,Historical,EV sales share,Cars,EV,2016,percent,0.013,Aggregate_sales_stock
Poland,Historical,EV sales share,Cars,EV,2013,percent,0.013,Other
United Kingdom,Historical,EV sales share,Cars,EV,2010,percent,0.013,Other
Rest of the world,Historical,Oil displacement Mbd,Cars,EV,2020,Million barrels per day,0.012,Other
Rest of the world,Projection-STEPS,Oil displacement Mbd,Cars,EV,2020,Million barrels per day,0.012,Other
Africa,Historical,EV sales share,Cars,EV,2017,percent,0.012,Aggregate_sales_stock
Colombia,Historical,EV sales share,Cars,EV,2012,percent,0.012,Other
Colombia,Historical,EV sales share,Cars,EV,2013,percent,0.012,Other
Europe,Historical,EV sales share,Cars,EV,2010,percent,0.012,Aggregate_sales_stock
France,Historical,EV sales share,Cars,EV,2010,percent,0.012,Other
Germany,Historical,EV stock share,Cars,EV,2012,percent,0.012,Other
India,Historical,EV stock share,Cars,EV,2012,percent,0.012,Other
India,Historical,EV stock share,Cars,EV,2013,percent,0.012,Other
Indonesia,Historical,EV sales share,Cars,EV,2019,percent,0.012,Other
Mexico,Historical,EV stock share,Cars,EV,2017,percent,0.012,Other
Poland,Historical,EV stock share,Cars,EV,2015,percent,0.012,Other
South Africa,Historical,EV stock share,Cars,EV,2017,percent,0.012,Other
Turkiye,Historical,EV sales share,Cars,EV,2014,percent,0.012,Other
USA,Historical,EV sales share,Cars,EV,2010,percent,0.012,Other
World,Historical,EV sales share,Cars,EV,2010,percent,0.012,_World
Europe,Historical,Oil displacement Mbd,Cars,EV,2017,Million barrels per day,0.011,Aggregate_sales_stock
USA,Historical,Oil displacement Mbd,Cars,EV,2015,Million barrels per day,0.011,Other
Asia Pacific,Historical,EV stock share,Cars,EV,2011,percent,0.011,Aggregate_sales_stock
Brazil,Historical,EV sales share,Cars,EV,2016,percent,0.011,Other
Chile,Historical,EV stock share,Cars,EV,2018,percent,0.011,Other
North America,Historical,EV sales share,Cars,EV,2010,percent,0.011,Aggregate_sales_stock
Rest of the world,Historical,EV stock share,Cars,EV,2016,percent,0.011,Other
China,Historical,Oil displacement Mbd,Cars,EV,2016,Million barrels per day,0.01,Other
Rest of the world,Historical,Oil displacement Mbd,Cars,EV,2019,Million barrels per day,0.01,Other
India,Historical,Battery demand,Cars,EV,2014,GWh,0.01,Other
Belgium,Historical,EV sales share,Cars,EV,2010,percent,0.01,Other
China,Historical,EV sales share,Cars,EV,2010,percent,0.01,Other
EU27,Historical,EV sales share,Cars,EV,2010,percent,0.01,EU27
Mexico,Historical,EV sales share,Cars,EV,2012,percent,0.01,Other
Russia,Historical,EV sales share,Cars,EV,2015,percent,0.01,Other
Russia,Historical,EV stock share,Cars,EV,2020,percent,0.01,Other
Switzerland,Historical,EV stock share,Cars,EV,2011,percent,0.01,Other
India,Historical,Battery demand,Cars,EV,2017,GWh,0.0099,Other
USA,Historical,EV stock share,Cars,EV,2011,percent,0.0099,Other
Colombia,Historical,EV stock share,Cars,EV,2017,percent,0.0097,Other
Greece,Historical,EV stock share,Cars,EV,2017,percent,0.0096,Other
Middle East and Caspian,Historical,EV sales share,Cars,EV,2015,percent,0.0096,Aggregate_sales_stock
France,Historical,EV stock share,Cars,EV,2011,percent,0.0095,Other
South Africa,Historical,EV stock share,Cars,EV,2016,percent,0.0095,Other
Brazil,Historical,EV stock share,Cars,EV,2019,percent,0.0094,Other
Italy,Historical,EV stock share,Cars,EV,2014,percent,0.0094,Other
Russia,Historical,EV sales share,Cars,EV,2017,percent,0.0093,Other
North America,Historical,EV stock share,Cars,EV,2011,percent,0.0092,Aggregate_sales_stock
China,Historical,EV stock share,Cars,EV,2011,percent,0.0091,Other
United Kingdom,Historical,EV stock share,Cars,EV,2011,percent,0.009,Other
Africa,Historical,EV stock share,Cars,EV,2021,percent,0.0089,Aggregate_sales_stock
Middle East and Caspian,Historical,EV stock share,Cars,EV,2020,percent,0.0088,Aggregate_sales_stock
Mexico,Historical,EV sales share,Cars,EV,2015,percent,0.0086,Other
Rest of the world,Historical,EV sales share,Cars,EV,2011,percent,0.0086,Other
Spain,Historical,EV stock share,Cars,EV,2013,percent,0.0086,Other
Turkiye,Historical,EV stock share,Cars,EV,2018,percent,0.0086,Other
Korea,Historical,EV stock share,Cars,EV,2013,percent,0.0084,Other
China,Historical,Oil displacement Mbd,Cars,EV,2015,Million barrels per day,0.0081,Other
Rest of the world,Historical,EV sales share,Cars,EV,2013,percent,0.0081,Other
Finland,Historical,EV stock share,Cars,EV,2012,percent,0.008,Other
USA,Historical,Oil displacement Mbd,Cars,EV,2014,Million barrels per day,0.0079,Other
Austria,Historical,EV stock share,Cars,EV,2010,percent,0.0079,Other
Chile,Historical,EV sales share,Cars,EV,2014,percent,0.0079,Other
Rest of the world,Historical,EV stock share,Cars,EV,2015,percent,0.0079,Other
Europe,Historical,Oil displacement Mbd,Cars,EV,2016,Million barrels per day,0.0077,Aggregate_sales_stock
Spain,Historical,EV sales share,Cars,EV,2010,percent,0.0077,Other
World,Historical,EV stock share,Cars,EV,2011,percent,0.0077,_World
Europe,Historical,EV stock share,Cars,EV,2011,percent,0.0076,Aggregate_sales_stock
Thailand,Historical,EV sales share,Cars,EV,2014,percent,0.0076,Other
South Africa,Historical,EV sales share,Cars,EV,2013,percent,0.0075,Other
India,Historical,Battery demand,Cars,EV,2016,GWh,0.0073,Other
World,Historical,Oil displacement Mbd,Cars,EV,2013,Million barrels per day,0.0072,_World
India,Historical,EV sales share,Cars,EV,2012,percent,0.0072,Other
Rest of the world,Historical,Oil displacement Mbd,Cars,EV,2018,Million barrels per day,0.0071,Other
Rest of the world,Historical,EV sales share,Cars,EV,2010,percent,0.0071,Other
Russia,Historical,EV stock share,Cars,EV,2019,percent,0.007,Other
Chile,Historical,EV stock share,Cars,EV,2017,percent,0.0069,Other
Turkiye,Historical,EV stock share,Cars,EV,2017,percent,0.0069,Other
Iceland,Historical,EV stock share,Cars,EV,2010,percent,0.0067,Other
Iceland,Historical,EV stock share,Cars,EV,2011,percent,0.0067,Other
India,Historical,EV stock share,Cars,EV,2011,percent,0.0067,Other
Middle East and Caspian,Historical,EV stock share,Cars,EV,2019,percent,0.0066,Aggregate_sales_stock
Belgium,Historical,EV stock share,Cars,EV,2011,percent,0.0065,Other
Italy,Historical,EV sales share,Cars,EV,2011,percent,0.0065,Other
Malaysia,Historical,EV sales share,Cars,EV,2015,percent,0.0063,Other
Turkiye,Historical,EV stock share,Cars,EV,2016,percent,0.0062,Other
Australia,Historical,EV sales share,Cars,EV,2011,percent,0.0061,Other
Central and South America,Historical,EV stock share,Cars,EV,2018,percent,0.0061,Other
Japan,Historical,EV stock share,Cars,EV,2010,percent,0.0061,Other
EU27,Historical,EV stock share,Cars,EV,2011,percent,0.006,EU27
Africa,Historical,EV stock share,Cars,EV,2020,percent,0.0059,Aggregate_sales_stock
Italy,Historical,EV stock share,Cars,EV,2013,percent,0.0058,Other
Portugal,Historical,EV sales share,Cars,EV,2010,percent,0.0058,Other
Central and South America,Historical,EV sales share,Cars,EV,2015,percent,0.0057,Other
Mexico,Historical,EV stock share,Cars,EV,2016,percent,0.0057,Other
United Kingdom,Historical,EV stock share,Cars,EV,2010,percent,0.0053,Other
Colombia,Historical,EV stock share,Cars,EV,2016,percent,0.0052,Other
Greece,Historical,EV sales share,Cars,EV,2013,percent,0.0051,Other
India,Historical,EV stock share,Cars,EV,2010,percent,0.0051,Other
Greece,Historical,EV stock share,Cars,EV,2016,percent,0.005,Other
Mexico,Historical,EV sales share,Cars,EV,2014,percent,0.005,Other
Korea,Historical,EV sales share,Cars,EV,2010,percent,0.005,Other
Korea,Historical,EV stock share,Cars,EV,2012,percent,0.005,Other
Germany,Historical,EV sales share,Cars,EV,2010,percent,0.0049,Other
Rest of the world,Historical,EV stock share,Cars,EV,2014,percent,0.0049,Other
